year,query,text,emotion
2020,COVID-19 Situation Report,"Well, i can explain Covid-19 more colorful
 so every Disneyland visitor understands it.

Imagine a medium size roller coaster that can fit in 22 people. Every ride one of those 22 people will lose his head.

Do you wanna have fun on the roller coaster or is the Spinning Teacup Carousel good enough this year until they fixed it?",joy
2020,COVID-19 Situation Report,"What happened to open and transparent in the public domain? 
Trump's influence again.",ambiguous
2020,COVID-19 Situation Report,"It just keeps getting better and better. Anyone who believed that politicians have the people's best interests at heart can safely know now, that all they care about is the optics. Not reality, just how things can be manipulated to look best.",sadness
2020,COVID-19 Situation Report,"Hey, this whole thing will miraculously disappear. Probably by April.",joy
2020,COVID-19 Situation Report,Rebecca Jones. A real American Hero!,joy
2020,COVID-19 Situation Report,"Worse than official reports? Gee, I am so incredibly shocked. Just joking. We are all so screwed.",anger
2020,COVID-19 Situation Report,She is brilliant and incredibly lovely. Super beautiful. That hair!,joy
2020,COVID-19 Situation Report,"Finally some truth! Thank you beautiful human beings. I am so sorry that so many of you have lost your jobs over reporting the truth, the data and facts and that so many of your threats have been even more detrimental than that. Those of you that keep informing us of what some of us are seeing, experiencing this fitst hand on so many levels, appreciate your strong moral fiber and your incredible bravery to risk your everything, including your life literally, to save the lives of so many of us that you don't even know. Here in Florida, we have a governor that has complete lack of decency. That consistently brags on how much money the WH gave Florida back in March, that we already had so much that it wasn't needed, how he's not had to spend a dime of any of it, so far, where coronavirus is concerned, but yet he isn't using it on many of the negative effects, past, present and the tragedies that are still yet to come. Whole families are being evicted, going hungry, have nowhere to bathe properly, much less regularly. It's just heart breaking. He can't possibly have a conscience, just like his disgusting buddy the Dump! This is genocide. Personality Types: Obviously JIM JONES!",sadness
2020,COVID-19 Situation Report,Is this a regular administration or is it something straight out of a Horror version of Idiocracy...?,fear
2020,COVID-19 Situation Report,"I knew moving here a year ago was gonna be a nightmare. I should’ve listened to my intuition. The disregard for human’s lives this Governor shows blows my mind. 🤯 No conscience = Sociopath. Never in my life have I witnessed such a corrupt State government. Now I’m stuck here, for who knows how long, unless I die first.",sadness
2020,COVID-19 Situation Report,"COVID-19: Thank you for hiding and ignoring me, Gov.Ron DeSantis! Your support makes me spread widely.",joy
2020,COVID-19 Situation Report,My friend is a ER doctor in  Florida he says hospitals have reached “critical mass” and that everyone should just stay in their house and not go anywhere at all and that soon people will just have to die in their homes because people aren’t going to be able to go to the hospitals anymore if the army doesn’t start opening field hospitals or something,sadness
2020,COVID-19 Situation Report,"There was a segment on MSNBC discussing that Florida's positivity percentages had dropped from 20% to 11% in a few days. I still believe that doesn't add up. Either those number vary so much that they should be discussed in aggregate, or they are being manipulated.",ambiguous
2020,COVID-19 Situation Report,Nice to see people get what they voted for. Makes me so happy!,joy
2020,COVID-19 Situation Report,Florida listen to the the nurse..doctors..they are begging to wear masks..stay home..be stay,sadness
2020,COVID-19 Situation Report,"Overall, the Empire State has experienced seven times more fatalities than Florida, which has both a larger and older population. Over 6,500 of the fatalities in New York stem from nursing homes alone.",sadness
2020,COVID-19 Situation Report,Florida government needs held accountable and sued,anger
2020,COVID-19 Situation Report,"So the last words in this clip: ""passing the buck"" have got to be the campaign theme for republican candidates throughout the country in this upcoming election.  At least in the south.",joy
2020,COVID-19 Situation Report,It is saddening to see Rebekah Jones having to try so hard to remain calm on the interview while she apparently is deeply worried and saddened.  That shows how evil and unscrupulous of those in power treat their people like worse than stray dogs.,sadness
2020,COVID-19 Situation Report,"DeSantis must be held accountable, as a Trump crony.",fear
2020,COVID-19 Situation Report,Time for Florida to have a democratic government.,sadness
2020,COVID-19 Situation Report,Where's Guinness when you need them?,joy
2020,COVID-19 Situation Report,States with Republican governors and legislatures are doing remarkably poorly handling this crisis.  Maybe their mantra that the government that governs least governs best simply is not true.,joy
2020,COVID-19 Situation Report,Jesus protects americans in prayer against the covid -19 epidemic,joy
2020,COVID-19 Situation Report,DeSantis is proving to be Trump light.,disgust
2020,COVID-19 Situation Report,Donnie hasn't fought Corvid-19 nearly as hard as he has fought to keep his taxes hidden from the American people.,ambiguous
2020,COVID-19 Situation Report,Every time I see a fearful thumbnail headline like this one it’s always from main stream media. Get a Parler account and get tuned in to what is really going on. Citizen journalists are the real news now. Jordan Sather. JSolomonreports. Praying Medic. Brenden Dilley. So many more.,joy
2020,COVID-19 Situation Report,What Was That Governor Of Florida Was Bragging About 🤔 He's Now Eating His Own Words Now 🤷‍♀️,disgust
2020,COVID-19 Situation Report,The wrath of God is Holy. More chastisements are coming.,joy
2020,COVID-19 Situation Report,LORD GOD thank you praise you ! All Glory and Honor and Power is yours. Please GOD open blind eyes and deaf ears in our nations . Thank you ! We ask in Jesus Christ’s Holy Holy Holy name Amen 🙏,joy
2020,COVID-19 Situation Report,"""Winter is coming""",joy
2020,COVID-19 Situation Report,"Why not surprises, and maybe we can visit what we saw a few months ago?",joy
2020,COVID-19 Situation Report,Where are the spring breakers,sadness
2020,COVID-19 Situation Report,"Here in Italy we are currently on lockdown because of Covid 19... I do hope everything will be fine soon, not only here but all over the world 💪",joy
2020,COVID-19 Situation Report,"Shouldn't the scale on the left be evenly distributed, so the lines don't appear 'warped'?",sadness
2020,COVID-19 Situation Report,"People with flu: Stays home
People with coronavirus: *DORA THE EXPLORER*",ambiguous
